,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue Latitude,Venue Longitude,Venue Category,Level I,Level II,Level III,Level IV
2031,Chelsea,40.74403471,-74.00311633,Chelsea Market,40.74256535541733,-74.00631679829941,Market,Shop & Service,Market,Market,Market
2032,Chelsea,40.74403471,-74.00311633,Pearl River Mart,40.74273528364315,-74.00651833752174,Market,Shop & Service,Market,Market,Market
2033,Gramercy,40.73720983,-73.98137595,Gracefully,40.736675481167495,-73.97849241084832,Market,Shop & Service,Market,Market,Market
2034,JC07302,40.721602,-74.04703,Oliva,40.72038946580663,-74.04357597577119,Market,Shop & Service,Market,Market,Market
2035,Washington Heights,40.85190253,-73.93690028,Café Bark,40.851353,-73.93989599999999,Pet Café,Food,Pet Café,Pet Café,Pet Café
2036,East Village,40.72784678,-73.98222617,Boris & Horton,40.72914168615455,-73.98133283861844,Pet Café,Food,Pet Café,Pet Café,Pet Café
2037,Lower East Side,40.71780675,-73.98089032,Koneko,40.720534350589254,-73.98434113175107,Pet Café,Food,Pet Café,Pet Café,Pet Café
2038,Washington Heights,40.85190253,-73.93690028,Yo Sweets,40.850831318516285,-73.9378569165125,Frozen Yogurt Shop,Food,Dessert Shop,Frozen Yogurt Shop,Frozen Yogurt Shop
2039,Inwood,40.86768396,-73.92121042,Go Greenly,40.86682225266927,-73.92368490409885,Frozen Yogurt Shop,Food,Dessert Shop,Frozen Yogurt Shop,Frozen Yogurt Shop
2040,Inwood,40.86768396,-73.92121042,Dolce Vida Frozen Yogurt,40.868482907830256,-73.91846716403961,Frozen Yogurt Shop,Food,Dessert Shop,Frozen Yogurt Shop,Frozen Yogurt Shop
2041,Clinton,40.75910089,-73.99611936,Pinkberry,40.758831,-73.992121,Frozen Yogurt Shop,Food,Dessert Shop,Frozen Yogurt Shop,Frozen Yogurt Shop
2042,Midtown South,40.74850966,-73.98871313,Pinkberry,40.74752,-73.98611700000001,Frozen Yogurt Shop,Food,Dessert Shop,Frozen Yogurt Shop,Frozen Yogurt Shop
2043,Sutton Place,40.76028033,-73.96355614,Pinkberry,40.757875,-73.966601,Frozen Yogurt Shop,Food,Dessert Shop,Frozen Yogurt Shop,Frozen Yogurt Shop
2044,JC07302,40.721602,-74.04703,Downtown Yogurt,40.720099598408325,-74.0429633238128,Frozen Yogurt Shop,Food,Dessert Shop,Frozen Yogurt Shop,Frozen Yogurt Shop
2045,Washington Heights,40.85190253,-73.93690028,Highbridge Park Pool,40.84911020146309,-73.93683928010928,Pool,Outdoors & Recreation,Pool,Pool,Pool
2046,Yorkville,40.77592985,-73.94711784,Asphalt Green Aquacenter,40.779064121962364,-73.94434060835296,Pool,Outdoors & Recreation,Pool,Pool,Pool
2047,Chelsea,40.74403471,-74.00311633,Pool at London Terrace Gardens,40.747876122247526,-74.00316636437441,Pool,Outdoors & Recreation,Pool,Pool,Pool
2048,Washington Heights,40.85190253,-73.93690028,Hudson View Restaurant,40.85088843208624,-73.93823069541277,Breakfast Spot,Food,Breakfast Spot,Breakfast Spot,Breakfast Spot
2049,Upper West Side,40.787658,-73.97705924,Sarabeth's West,40.783991183741506,-73.97771267491619,Breakfast Spot,Food,Breakfast Spot,Breakfast Spot,Breakfast Spot
2050,Upper West Side,40.787658,-73.97705924,Good Enough to Eat,40.78591765629621,-73.9726321073054,Breakfast Spot,Food,Breakfast Spot,Breakfast Spot,Breakfast Spot
2051,West Village,40.73443394,-74.00617998,11th Street Cafe,40.7356474877685,-74.00756022712986,Breakfast Spot,Food,Breakfast Spot,Breakfast Spot,Breakfast Spot
2052,Financial District,40.70710711,-74.01066545,Hole In The Wall,40.708279963103315,-74.00561154427122,Breakfast Spot,Food,Breakfast Spot,Breakfast Spot,Breakfast Spot
2053,Carnegie Hill,40.78268257,-73.95325647,Sarabeth's East,40.784856602892354,-73.95592681386316,Breakfast Spot,Food,Breakfast Spot,Breakfast Spot,Breakfast Spot
2054,Washington Heights,40.85190253,-73.93690028,Chittenden Overlook,40.855029705366675,-73.93936157226562,Scenic Lookout,Outdoors & Recreation,Scenic Lookout,Scenic Lookout,Scenic Lookout
2055,Manhattanville,40.81693443,-73.95738539,St Clair Stairs,40.81688188924818,-73.96140244614658,Scenic Lookout,Outdoors & Recreation,Scenic Lookout,Scenic Lookout,Scenic Lookout
2056,Chelsea,40.74403471,-74.00311633,High Line 10th Ave Amphitheatre,40.743981361186144,-74.00684429247669,Scenic Lookout,Outdoors & Recreation,Scenic Lookout,Scenic Lookout,Scenic Lookout
2057,Tribeca,40.72152197,-74.01068329,West Side Promenade,40.72519763613353,-74.01175975799559,Scenic Lookout,Outdoors & Recreation,Scenic Lookout,Scenic Lookout,Scenic Lookout
2058,Tribeca,40.72152197,-74.01068329,Pier 34,40.724710076385676,-74.01181478426092,Scenic Lookout,Outdoors & Recreation,Scenic Lookout,Scenic Lookout,Scenic Lookout
2059,West Village,40.73443394,-74.00617998,The Archive Roofdeck,40.73231686385496,-74.00818517758691,Scenic Lookout,Outdoors & Recreation,Scenic Lookout,Scenic Lookout,Scenic Lookout
2060,Battery Park City,40.71193198,-74.01686931,One World Observatory,40.712819,-74.013274,Scenic Lookout,Outdoors & Recreation,Scenic Lookout,Scenic Lookout,Scenic Lookout
2061,Midtown South,40.74850966,-73.98871313,86th Floor Observation Deck,40.74844544481811,-73.98568124187432,Scenic Lookout,Outdoors & Recreation,Scenic Lookout,Scenic Lookout,Scenic Lookout
2062,Midtown South,40.74850966,-73.98871313,102nd Floor Observatory,40.74846452327152,-73.98565349535548,Scenic Lookout,Outdoors & Recreation,Scenic Lookout,Scenic Lookout,Scenic Lookout
2063,Turtle Bay,40.75204237,-73.96770825,East River Esplanade - E 51st St,40.75389499688935,-73.96369834844946,Scenic Lookout,Outdoors & Recreation,Scenic Lookout,Scenic Lookout,Scenic Lookout
2064,JC07310,40.731901,-74.0402,Jersey City Skyline,40.731535420088896,-74.03905095512128,Scenic Lookout,Outdoors & Recreation,Scenic Lookout,Scenic Lookout,Scenic Lookout
2065,Washington Heights,40.85190253,-73.93690028,Las Tapas,40.85523384393846,-73.93728400575858,Tapas Restaurant,Food,Spanish Restaurant,Tapas Restaurant,Tapas Restaurant
2066,Washington Heights,40.85190253,-73.93690028,Lucky 7 Tapas Bar,40.85044675560533,-73.9330302761512,Tapas Restaurant,Food,Spanish Restaurant,Tapas Restaurant,Tapas Restaurant
2067,Central Harlem,40.81597607,-73.94321113,Tio Luca Cocina Bistro Latino,40.811648891729824,-73.94283228075125,Tapas Restaurant,Food,Spanish Restaurant,Tapas Restaurant,Tapas Restaurant
2068,Upper East Side,40.77563857,-73.96050763,Sojourn,40.773367,-73.955511,Tapas Restaurant,Food,Spanish Restaurant,Tapas Restaurant,Tapas Restaurant
2069,Greenwich Village,40.72693289,-73.99991403,Boqueria,40.7248,-74.00222,Tapas Restaurant,Food,Spanish Restaurant,Tapas Restaurant,Tapas Restaurant
2070,East Village,40.72784678,-73.98222617,Yuca Bar & Restaurant,40.726055187748855,-73.98363284440495,Tapas Restaurant,Food,Spanish Restaurant,Tapas Restaurant,Tapas Restaurant
2071,Soho,40.72218384,-74.00065667,Boqueria,40.7248,-74.00222,Tapas Restaurant,Food,Spanish Restaurant,Tapas Restaurant,Tapas Restaurant
2072,Washington Heights,40.85190253,-73.93690028,La Casa del Mofongo,40.85026656753515,-73.9331453236254,Caribbean Restaurant,Food,Caribbean Restaurant,Caribbean Restaurant,Caribbean Restaurant
2073,Inwood,40.86768396,-73.92121042,Floridita Resturant,40.86397082388327,-73.91935389423473,Caribbean Restaurant,Food,Caribbean Restaurant,Caribbean Restaurant,Caribbean Restaurant
2074,Inwood,40.86768396,-73.92121042,Caridad Restaurant,40.866463,-73.925432,Caribbean Restaurant,Food,Caribbean Restaurant,Caribbean Restaurant,Caribbean Restaurant
2075,Hamilton Heights,40.82360428,-73.94968792,Wat’s On Your Plate,40.82563202528236,-73.94849438992527,Caribbean Restaurant,Food,Caribbean Restaurant,Caribbean Restaurant,Caribbean Restaurant
2076,Hamilton Heights,40.82360428,-73.94968792,One Stop Patty Shop,40.82501386609177,-73.94772136347088,Caribbean Restaurant,Food,Caribbean Restaurant,Caribbean Restaurant,Caribbean Restaurant
2077,Central Harlem,40.81597607,-73.94321113,Jerkyz,40.81817689825104,-73.94148093717857,Caribbean Restaurant,Food,Caribbean Restaurant,Caribbean Restaurant,Caribbean Restaurant
2078,Greenwich Village,40.72693289,-73.99991403,Miss Lily's & Melvin's Juice Box,40.727916,-74.001423,Caribbean Restaurant,Food,Caribbean Restaurant,Caribbean Restaurant,Caribbean Restaurant
2079,Greenwich Village,40.72693289,-73.99991403,Negril Village,40.72956569490788,-73.99830435081745,Caribbean Restaurant,Food,Caribbean Restaurant,Caribbean Restaurant,Caribbean Restaurant
2080,East Village,40.72784678,-73.98222617,Miss Lily's 7A,40.726058039745865,-73.98368581540872,Caribbean Restaurant,Food,Caribbean Restaurant,Caribbean Restaurant,Caribbean Restaurant
2081,Manhattan Valley,40.79730704,-73.96428618,Freda's Caribbean & Soul Cuisine,40.801077183209756,-73.96155227099436,Caribbean Restaurant,Food,Caribbean Restaurant,Caribbean Restaurant,Caribbean Restaurant
2082,Midtown South,40.74850966,-73.98871313,Latin American Restaurant,40.74430149894197,-73.99023408998625,Caribbean Restaurant,Food,Caribbean Restaurant,Caribbean Restaurant,Caribbean Restaurant
2083,JC07306,40.733751,-74.06582,Golden Krust Caribbean Restaurant,40.73167123692824,-74.06462664507191,Caribbean Restaurant,Food,Caribbean Restaurant,Caribbean Restaurant,Caribbean Restaurant
2084,Washington Heights,40.85190253,-73.93690028,Kismat Indian Restaurant,40.85522172396485,-73.93696683600031,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2085,Hamilton Heights,40.82360428,-73.94968792,Clove Indian Restaurant & Bar,40.82128,-73.95062,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2086,Hamilton Heights,40.82360428,-73.94968792,Mumbai Masala,40.826928,-73.946713,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2087,Manhattanville,40.81693443,-73.95738539,Chapati House - NYC,40.81457249971737,-73.95915381671377,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2088,Yorkville,40.77592985,-73.94711784,Mumtaz,40.7741338,-73.9482272,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2089,Upper West Side,40.787658,-73.97705924,Alachi Masala,40.78616629999999,-73.97641429999999,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2090,Upper West Side,40.787658,-73.97705924,Swagat,40.783573082941615,-73.97803042905112,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2091,Upper West Side,40.787658,-73.97705924,Ashoka,40.784842463371454,-73.97325299421942,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2092,Midtown,40.7546911,-73.98166883,indikitch,40.75768139999999,-73.9818088,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2093,Midtown,40.7546911,-73.98166883,The Kati Roll Company,40.75265571457166,-73.98477837472183,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2094,Murray Hill,40.74830308,-73.97833208,Spice Symphony,40.74465192727096,-73.98101966797431,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2095,Greenwich Village,40.72693289,-73.99991403,Ananda,40.72883889496238,-73.9993364782382,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2096,Greenwich Village,40.72693289,-73.99991403,The Kati Roll Company,40.7295697222648,-74.00086061309851,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2097,Greenwich Village,40.72693289,-73.99991403,THELEwala,40.72972369809264,-74.00073006181881,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2098,Tribeca,40.72152197,-74.01068329,Tamarind TriBeCa,40.71921117375622,-74.00872657957527,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2099,West Village,40.73443394,-74.00617998,Taco Mahal,40.73240508476288,-74.00350113625272,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2100,Manhattan Valley,40.79730704,-73.96428618,Doaba Deli,40.79951347128626,-73.96266286944638,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2101,Manhattan Valley,40.79730704,-73.96428618,Manhattan Valley,40.797101053628815,-73.96994256767292,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2102,Morningside Heights,40.80799974,-73.96389628,Ajanta Indian Restaurant,40.80990543935106,-73.95882387776453,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2103,Carnegie Hill,40.78268257,-73.95325647,Ashoka Fine Dine,40.779918,-73.950142,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2104,Noho,40.72325902,-73.98843368,Baar Baar,40.72453380152329,-73.99162419418478,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2105,Civic Center,40.71522892,-74.0054153,Aahar Indian Cuisine,40.71330656515891,-74.00799405698501,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2106,Sutton Place,40.76028033,-73.96355614,Chola Eclectic Indian Cuisine,40.76033870460851,-73.96578518975763,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2107,Sutton Place,40.76028033,-73.96355614,Moti Mahal Delux,40.76209761945207,-73.96028513480461,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2108,Turtle Bay,40.75204237,-73.96770825,Amma,40.75562,-73.968666,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
2109,JC07306,40.733751,-74.06582,Chaska,40.735849158097146,-74.06610913829559,Indian Restaurant,Food,Indian Restaurant,Indian Restaurant,Indian Restaurant
